date,yr,pct,pnl,how
2024-04-17,2024,0.0,213.0,close
2024-04-17,2024,0.003,57.907000000000004,target
2024-04-17,2024,0.005,97.845,target
2024-04-17,2024,0.0075,147.76749999999998,target
2024-04-17,2024,0.01,197.69,target
2024-04-17,2024,0.015,213.0,close
2024-04-19,2024,0.0,312.0,close
2024-04-19,2024,0.003,57.58,target
2024-04-19,2024,0.005,97.3,target
2024-04-19,2024,0.0075,146.95,target
2024-04-19,2024,0.01,196.6,target
2024-04-19,2024,0.015,295.9,target
2024-04-23,2024,0.0,30.0,close
2024-04-23,2024,0.003,56.944,target
2024-04-23,2024,0.005,30.0,close
2024-04-23,2024,0.0075,30.0,close
2024-04-23,2024,0.01,30.0,close
2024-04-23,2024,0.015,30.0,close
2024-04-24,2024,0.0,-51.0,close
2024-04-24,2024,0.003,-51.0,close
2024-04-24,2024,0.005,-51.0,close
2024-04-24,2024,0.0075,-51.0,close
2024-04-24,2024,0.01,-51.0,close
2024-04-24,2024,0.015,-51.0,close
2024-04-25,2024,0.0,-64.0,close
2024-04-25,2024,0.003,-64.0,close
2024-04-25,2024,0.005,-64.0,close
2024-04-25,2024,0.0075,-64.0,close
2024-04-25,2024,0.01,-64.0,close
2024-04-25,2024,0.015,-64.0,close
2024-04-26,2024,0.0,49.0,close
2024-04-26,2024,0.003,58.378,target
2024-04-26,2024,0.005,98.63,target
2024-04-26,2024,0.0075,49.0,close
2024-04-26,2024,0.01,49.0,close
2024-04-26,2024,0.015,49.0,close
2024-04-29,2024,0.0,-1.0,close
2024-04-29,2024,0.003,59.659,target
2024-04-29,2024,0.005,-1.0,close
2024-04-29,2024,0.0075,-1.0,close
2024-04-29,2024,0.01,-1.0,close
2024-04-29,2024,0.015,-1.0,close
2024-04-30,2024,0.0,-90.0,close
2024-04-30,2024,0.003,59.509,target
2024-04-30,2024,0.005,-90.0,close
2024-04-30,2024,0.0075,-90.0,close
2024-04-30,2024,0.01,-90.0,close
2024-04-30,2024,0.015,-90.0,close
2024-05-03,2024,0.0,81.0,close
2024-05-03,2024,0.003,59.392,target
2024-05-03,2024,0.005,100.32000000000001,target
2024-05-03,2024,0.0075,151.48,target
2024-05-03,2024,0.01,81.0,close
2024-05-03,2024,0.015,81.0,close
2024-05-06,2024,0.0,81.0,close
2024-05-06,2024,0.003,60.052,target
2024-05-06,2024,0.005,81.0,close
2024-05-06,2024,0.0075,81.0,close
2024-05-06,2024,0.01,81.0,close
2024-05-06,2024,0.015,81.0,close
2024-05-07,2024,0.0,-17.0,close
2024-05-07,2024,0.003,59.89,target
2024-05-07,2024,0.005,-17.0,close
2024-05-07,2024,0.0075,-17.0,close
2024-05-07,2024,0.01,-17.0,close
2024-05-07,2024,0.015,-17.0,close
2024-05-09,2024,0.0,-111.0,close
2024-05-09,2024,0.003,-111.0,close
2024-05-09,2024,0.005,-111.0,close
2024-05-09,2024,0.0075,-111.0,close
2024-05-09,2024,0.01,-111.0,close
2024-05-09,2024,0.015,-111.0,close
2024-05-13,2024,0.0,-58.0,close
2024-05-13,2024,0.003,-58.0,close
2024-05-13,2024,0.005,-58.0,close
2024-05-13,2024,0.0075,-58.0,close
2024-05-13,2024,0.01,-58.0,close
2024-05-13,2024,0.015,-58.0,close
2024-05-14,2024,0.0,127.0,close
2024-05-14,2024,0.003,60.646,target
2024-05-14,2024,0.005,102.41,target
2024-05-14,2024,0.0075,127.0,close
2024-05-14,2024,0.01,127.0,close
2024-05-14,2024,0.015,127.0,close
2024-05-15,2024,0.0,54.0,close
2024-05-15,2024,0.003,61.576,target
2024-05-15,2024,0.005,103.96000000000001,target
2024-05-15,2024,0.0075,156.94,target
2024-05-15,2024,0.01,54.0,close
2024-05-15,2024,0.015,54.0,close
2024-05-16,2024,0.0,104.0,close
2024-05-16,2024,0.003,62.434,target
2024-05-16,2024,0.005,105.39,target
2024-05-16,2024,0.0075,104.0,close
2024-05-16,2024,0.01,104.0,close
2024-05-16,2024,0.015,104.0,close
2024-05-21,2024,0.0,-78.0,close
2024-05-21,2024,0.003,-78.0,close
2024-05-21,2024,0.005,-78.0,close
2024-05-21,2024,0.0075,-78.0,close
2024-05-21,2024,0.01,-78.0,close
2024-05-21,2024,0.015,-78.0,close
2024-05-23,2024,0.0,-16.0,close
2024-05-23,2024,0.003,-16.0,close
2024-05-23,2024,0.005,-16.0,close
2024-05-23,2024,0.0075,-16.0,close
2024-05-23,2024,0.01,-16.0,close
2024-05-23,2024,0.015,-16.0,close
2024-05-27,2024,0.0,197.0,close
2024-05-27,2024,0.003,63.019000000000005,target
2024-05-27,2024,0.005,106.36500000000001,target
2024-05-27,2024,0.0075,160.54749999999999,target
2024-05-27,2024,0.01,214.73000000000002,target
2024-05-27,2024,0.015,197.0,close
2024-05-28,2024,0.0,63.0,close
2024-05-28,2024,0.003,63.652,target
2024-05-28,2024,0.005,107.42,target
2024-05-28,2024,0.0075,63.0,close
2024-05-28,2024,0.01,63.0,close
2024-05-28,2024,0.015,63.0,close
2024-05-29,2024,0.0,-144.0,close
2024-05-29,2024,0.003,-144.0,close
2024-05-29,2024,0.005,-144.0,close
2024-05-29,2024,0.0075,-144.0,close
2024-05-29,2024,0.01,-144.0,close
2024-05-29,2024,0.015,-144.0,close
2024-05-30,2024,0.0,113.0,close
2024-05-30,2024,0.003,62.524,target
2024-05-30,2024,0.005,105.54,target
2024-05-30,2024,0.0075,113.0,close
2024-05-30,2024,0.01,113.0,close
2024-05-30,2024,0.015,113.0,close
2024-06-04,2024,0.0,-248.0,close
2024-06-04,2024,0.003,-248.0,close
2024-06-04,2024,0.005,-248.0,close
2024-06-04,2024,0.0075,-248.0,close
2024-06-04,2024,0.01,-248.0,close
2024-06-04,2024,0.015,-248.0,close
2024-06-06,2024,0.0,-5.0,close
2024-06-06,2024,0.003,-5.0,close
2024-06-06,2024,0.005,-5.0,close
2024-06-06,2024,0.0075,-5.0,close
2024-06-06,2024,0.01,-5.0,close
2024-06-06,2024,0.015,-5.0,close
2024-06-11,2024,0.0,-123.0,close
2024-06-11,2024,0.003,-123.0,close
2024-06-11,2024,0.005,-123.0,close
2024-06-11,2024,0.0075,-123.0,close
2024-06-11,2024,0.01,-123.0,close
2024-06-11,2024,0.015,-123.0,close
2024-06-12,2024,0.0,216.0,close
2024-06-12,2024,0.003,63.489999999999995,target
2024-06-12,2024,0.005,107.15,target
2024-06-12,2024,0.0075,161.725,target
2024-06-12,2024,0.01,216.3,target
2024-06-12,2024,0.015,216.0,close
2024-06-13,2024,0.0,87.0,close
2024-06-13,2024,0.003,65.233,target
2024-06-13,2024,0.005,110.055,target
2024-06-13,2024,0.0075,166.08249999999998,target
2024-06-13,2024,0.01,87.0,close
2024-06-13,2024,0.015,87.0,close
2024-06-14,2024,0.0,240.0,close
2024-06-14,2024,0.003,64.804,target
2024-06-14,2024,0.005,109.34,target
2024-06-14,2024,0.0075,165.01,target
2024-06-14,2024,0.01,220.68,target
2024-06-14,2024,0.015,240.0,close
2024-06-18,2024,0.0,57.0,close
2024-06-18,2024,0.003,66.175,target
2024-06-18,2024,0.005,57.0,close
2024-06-18,2024,0.0075,57.0,close
2024-06-18,2024,0.01,57.0,close
2024-06-18,2024,0.015,57.0,close
2024-06-19,2024,0.0,258.0,close
2024-06-19,2024,0.003,66.622,target
2024-06-19,2024,0.005,112.37,target
2024-06-19,2024,0.0075,169.555,target
2024-06-19,2024,0.01,226.74,target
2024-06-19,2024,0.015,258.0,close
2024-06-20,2024,0.0,234.0,close
2024-06-20,2024,0.003,67.429,target
2024-06-20,2024,0.005,113.715,target
2024-06-20,2024,0.0075,171.5725,target
2024-06-20,2024,0.01,229.43,target
2024-06-20,2024,0.015,234.0,close
2024-06-24,2024,0.0,299.0,close
2024-06-24,2024,0.003,67.15,target
2024-06-24,2024,0.005,113.25,target
2024-06-24,2024,0.0075,170.875,target
2024-06-24,2024,0.01,228.5,target
2024-06-24,2024,0.015,299.0,close
2024-06-26,2024,0.0,62.0,close
2024-06-26,2024,0.003,66.421,target
2024-06-26,2024,0.005,112.035,target
2024-06-26,2024,0.0075,169.05249999999998,target
2024-06-26,2024,0.01,62.0,close
2024-06-26,2024,0.015,62.0,close
2024-07-01,2024,0.0,26.0,close
2024-07-01,2024,0.003,66.886,target
2024-07-01,2024,0.005,112.81,target
2024-07-01,2024,0.0075,170.215,target
2024-07-01,2024,0.01,26.0,close
2024-07-01,2024,0.015,26.0,close
2024-07-02,2024,0.0,-28.0,close
2024-07-02,2024,0.003,66.577,target
2024-07-02,2024,0.005,112.295,target
2024-07-02,2024,0.0075,-28.0,close
2024-07-02,2024,0.01,-28.0,close
2024-07-02,2024,0.015,-28.0,close
2024-07-03,2024,0.0,109.0,close
2024-07-03,2024,0.003,67.22500000000001,target
2024-07-03,2024,0.005,109.0,close
2024-07-03,2024,0.0075,109.0,close
2024-07-03,2024,0.01,109.0,close
2024-07-03,2024,0.015,109.0,close
2024-07-04,2024,0.0,134.0,close
2024-07-04,2024,0.003,68.455,target
2024-07-04,2024,0.005,115.425,target
2024-07-04,2024,0.0075,134.0,close
2024-07-04,2024,0.01,134.0,close
2024-07-04,2024,0.015,134.0,close
2024-07-05,2024,0.0,-77.0,close
2024-07-05,2024,0.003,-77.0,close
2024-07-05,2024,0.005,-77.0,close
2024-07-05,2024,0.0075,-77.0,close
2024-07-05,2024,0.01,-77.0,close
2024-07-05,2024,0.015,-77.0,close
2024-07-08,2024,0.0,365.0,close
2024-07-08,2024,0.003,68.635,target
2024-07-08,2024,0.005,115.72500000000001,target
2024-07-08,2024,0.0075,174.5875,target
2024-07-08,2024,0.01,233.45000000000002,target
2024-07-08,2024,0.015,351.175,target
2024-07-09,2024,0.0,-60.0,close
2024-07-09,2024,0.003,69.81400000000001,target
2024-07-09,2024,0.005,117.69,target
2024-07-09,2024,0.0075,-60.0,close
2024-07-09,2024,0.01,-60.0,close
2024-07-09,2024,0.015,-60.0,close
2024-07-11,2024,0.0,-71.0,close
2024-07-11,2024,0.003,-71.0,close
2024-07-11,2024,0.005,-71.0,close
2024-07-11,2024,0.0075,-71.0,close
2024-07-11,2024,0.01,-71.0,close
2024-07-11,2024,0.015,-71.0,close
2024-07-15,2024,0.0,-232.0,close
2024-07-15,2024,0.003,-232.0,close
2024-07-15,2024,0.005,-232.0,close
2024-07-15,2024,0.0075,-232.0,close
2024-07-15,2024,0.01,-232.0,close
2024-07-15,2024,0.015,-232.0,close
2024-07-16,2024,0.0,169.0,close
2024-07-16,2024,0.003,69.478,target
2024-07-16,2024,0.005,117.13,target
2024-07-16,2024,0.0075,176.695,target
2024-07-16,2024,0.01,236.26,target
2024-07-16,2024,0.015,169.0,close
2024-07-17,2024,0.0,-256.0,close
2024-07-17,2024,0.003,-256.0,close
2024-07-17,2024,0.005,-256.0,close
2024-07-17,2024,0.0075,-256.0,close
2024-07-17,2024,0.01,-256.0,close
2024-07-17,2024,0.015,-256.0,close
2024-07-19,2024,0.0,-239.0,close
2024-07-19,2024,0.003,-239.0,close
2024-07-19,2024,0.005,-239.0,close
2024-07-19,2024,0.0075,-239.0,close
2024-07-19,2024,0.01,-239.0,close
2024-07-19,2024,0.015,-239.0,close
2024-07-23,2024,0.0,-68.0,close
2024-07-23,2024,0.003,-68.0,close
2024-07-23,2024,0.005,-68.0,close
2024-07-23,2024,0.0075,-68.0,close
2024-07-23,2024,0.01,-68.0,close
2024-07-23,2024,0.015,-68.0,close
2024-07-26,2024,0.0,-41.0,close
2024-07-26,2024,0.003,64.15,target
2024-07-26,2024,0.005,108.25,target
2024-07-26,2024,0.0075,-41.0,close
2024-07-26,2024,0.01,-41.0,close
2024-07-26,2024,0.015,-41.0,close
2024-07-29,2024,0.0,-164.0,close
2024-07-29,2024,0.003,65.26,target
2024-07-29,2024,0.005,-164.0,close
2024-07-29,2024,0.0075,-164.0,close
2024-07-29,2024,0.01,-164.0,close
2024-07-29,2024,0.015,-164.0,close
2024-08-01,2024,0.0,-101.0,close
2024-08-01,2024,0.003,65.659,target
2024-08-01,2024,0.005,-101.0,close
2024-08-01,2024,0.0075,-101.0,close
2024-08-01,2024,0.01,-101.0,close
2024-08-01,2024,0.015,-101.0,close
2024-08-06,2024,0.0,-30.0,close
2024-08-06,2024,0.003,59.203,target
2024-08-06,2024,0.005,100.005,target
2024-08-06,2024,0.0075,151.0075,target
2024-08-06,2024,0.01,202.01,target
2024-08-06,2024,0.015,304.015,target
2024-08-07,2024,0.0,639.0,close
2024-08-07,2024,0.003,59.467,target
2024-08-07,2024,0.005,100.44500000000001,target
2024-08-07,2024,0.0075,151.6675,target
2024-08-07,2024,0.01,202.89000000000001,target
2024-08-07,2024,0.015,305.335,target
2024-08-09,2024,0.0,-21.0,close
2024-08-09,2024,0.003,62.376999999999995,target
2024-08-09,2024,0.005,105.295,target
2024-08-09,2024,0.0075,158.9425,target
2024-08-09,2024,0.01,212.59,target
2024-08-09,2024,0.015,-21.0,close
2024-08-13,2024,0.0,-82.0,close
2024-08-13,2024,0.003,-82.0,close
2024-08-13,2024,0.005,-82.0,close
2024-08-13,2024,0.0075,-82.0,close
2024-08-13,2024,0.01,-82.0,close
2024-08-13,2024,0.015,-82.0,close
2024-08-14,2024,0.0,95.0,close
2024-08-14,2024,0.003,64.231,target
2024-08-14,2024,0.005,108.385,target
2024-08-14,2024,0.0075,163.5775,target
2024-08-14,2024,0.01,95.0,close
2024-08-14,2024,0.015,95.0,close
2024-08-16,2024,0.0,-59.0,close
2024-08-16,2024,0.003,-59.0,close
2024-08-16,2024,0.005,-59.0,close
2024-08-16,2024,0.0075,-59.0,close
2024-08-16,2024,0.01,-59.0,close
2024-08-16,2024,0.015,-59.0,close
2024-08-20,2024,0.0,-119.0,close
2024-08-20,2024,0.003,-119.0,close
2024-08-20,2024,0.005,-119.0,close
2024-08-20,2024,0.0075,-119.0,close
2024-08-20,2024,0.01,-119.0,close
2024-08-20,2024,0.015,-119.0,close
2024-08-21,2024,0.0,83.0,close
2024-08-21,2024,0.003,64.87,target
2024-08-21,2024,0.005,109.45,target
2024-08-21,2024,0.0075,83.0,close
2024-08-21,2024,0.01,83.0,close
2024-08-21,2024,0.015,83.0,close
2024-08-22,2024,0.0,-144.0,close
2024-08-22,2024,0.003,-144.0,close
2024-08-22,2024,0.005,-144.0,close
2024-08-22,2024,0.0075,-144.0,close
2024-08-22,2024,0.01,-144.0,close
2024-08-22,2024,0.015,-144.0,close
2024-08-26,2024,0.0,198.0,close
2024-08-26,2024,0.003,65.221,target
2024-08-26,2024,0.005,110.035,target
2024-08-26,2024,0.0075,166.05249999999998,target
2024-08-26,2024,0.01,222.07,target
2024-08-26,2024,0.015,198.0,close
2024-08-28,2024,0.0,215.0,close
2024-08-28,2024,0.003,64.549,target
2024-08-28,2024,0.005,108.915,target
2024-08-28,2024,0.0075,164.3725,target
2024-08-28,2024,0.01,219.83,target
2024-08-28,2024,0.015,215.0,close
2024-08-29,2024,0.0,-218.0,close
2024-08-29,2024,0.003,63.876999999999995,target
2024-08-29,2024,0.005,-218.0,close
2024-08-29,2024,0.0075,-218.0,close
2024-08-29,2024,0.01,-218.0,close
2024-08-29,2024,0.015,-218.0,close
2024-09-02,2024,0.0,87.0,close
2024-09-02,2024,0.003,64.906,target
2024-09-02,2024,0.005,109.51,target
2024-09-02,2024,0.0075,87.0,close
2024-09-02,2024,0.01,87.0,close
2024-09-02,2024,0.015,87.0,close
2024-09-03,2024,0.0,239.0,close
2024-09-03,2024,0.003,64.897,target
2024-09-03,2024,0.005,109.495,target
2024-09-03,2024,0.0075,165.2425,target
2024-09-03,2024,0.01,220.99,target
2024-09-03,2024,0.015,239.0,close
2024-09-05,2024,0.0,-118.0,close
2024-09-05,2024,0.003,61.9,target
2024-09-05,2024,0.005,104.5,target
2024-09-05,2024,0.0075,-118.0,close
2024-09-05,2024,0.01,-118.0,close
2024-09-05,2024,0.015,-118.0,close
2024-09-10,2024,0.0,125.0,close
2024-09-10,2024,0.003,61.375,target
2024-09-10,2024,0.005,103.625,target
2024-09-10,2024,0.0075,156.4375,target
2024-09-10,2024,0.01,209.25,target
2024-09-10,2024,0.015,125.0,close
2024-09-11,2024,0.0,-103.0,close
2024-09-11,2024,0.003,-103.0,close
2024-09-11,2024,0.005,-103.0,close
2024-09-11,2024,0.0075,-103.0,close
2024-09-11,2024,0.01,-103.0,close
2024-09-11,2024,0.015,-103.0,close
2024-09-12,2024,0.0,-34.0,close
2024-09-12,2024,0.003,-34.0,close
2024-09-12,2024,0.005,-34.0,close
2024-09-12,2024,0.0075,-34.0,close
2024-09-12,2024,0.01,-34.0,close
2024-09-12,2024,0.015,-34.0,close
2024-09-16,2024,0.0,-10.0,close
2024-09-16,2024,0.003,-10.0,close
2024-09-16,2024,0.005,-10.0,close
2024-09-16,2024,0.0075,-10.0,close
2024-09-16,2024,0.01,-10.0,close
2024-09-16,2024,0.015,-10.0,close
2024-09-18,2024,0.0,-69.0,close
2024-09-18,2024,0.003,63.286,target
2024-09-18,2024,0.005,106.81,target
2024-09-18,2024,0.0075,-69.0,close
2024-09-18,2024,0.01,-69.0,close
2024-09-18,2024,0.015,-69.0,close
2024-09-19,2024,0.0,-303.0,close
2024-09-19,2024,0.003,63.31,target
2024-09-19,2024,0.005,106.85000000000001,target
2024-09-19,2024,0.0075,-303.0,close
2024-09-19,2024,0.01,-303.0,close
2024-09-19,2024,0.015,-303.0,close
2024-09-20,2024,0.0,101.0,close
2024-09-20,2024,0.003,64.95700000000001,target
2024-09-20,2024,0.005,109.595,target
2024-09-20,2024,0.0075,101.0,close
2024-09-20,2024,0.01,101.0,close
2024-09-20,2024,0.015,101.0,close
2024-09-23,2024,0.0,-40.0,close
2024-09-23,2024,0.003,-40.0,close
2024-09-23,2024,0.005,-40.0,close
2024-09-23,2024,0.0075,-40.0,close
2024-09-23,2024,0.01,-40.0,close
2024-09-23,2024,0.015,-40.0,close
2024-09-24,2024,0.0,187.0,close
2024-09-24,2024,0.003,64.909,target
2024-09-24,2024,0.005,109.515,target
2024-09-24,2024,0.0075,165.2725,target
2024-09-24,2024,0.01,187.0,close
2024-09-24,2024,0.015,187.0,close
2024-09-25,2024,0.0,-46.0,close
2024-09-25,2024,0.003,-46.0,close
2024-09-25,2024,0.005,-46.0,close
2024-09-25,2024,0.0075,-46.0,close
2024-09-25,2024,0.01,-46.0,close
2024-09-25,2024,0.015,-46.0,close
2024-09-26,2024,0.0,-69.0,close
2024-09-26,2024,0.003,-69.0,close
2024-09-26,2024,0.005,-69.0,close
2024-09-26,2024,0.0075,-69.0,close
2024-09-26,2024,0.01,-69.0,close
2024-09-26,2024,0.015,-69.0,close
2024-09-27,2024,0.0,191.0,close
2024-09-27,2024,0.003,67.234,target
2024-09-27,2024,0.005,113.39,target
2024-09-27,2024,0.0075,171.08499999999998,target
2024-09-27,2024,0.01,191.0,close
2024-09-27,2024,0.015,191.0,close
2024-09-30,2024,0.0,348.0,close
2024-09-30,2024,0.003,66.031,target
2024-09-30,2024,0.005,111.385,target
2024-09-30,2024,0.0075,168.0775,target
2024-09-30,2024,0.01,224.77,target
2024-09-30,2024,0.015,338.155,target
2024-10-04,2024,0.0,-45.0,close
2024-10-04,2024,0.003,64.975,target
2024-10-04,2024,0.005,109.625,target
2024-10-04,2024,0.0075,165.4375,target
2024-10-04,2024,0.01,-45.0,close
2024-10-04,2024,0.015,-45.0,close
2024-10-07,2024,0.0,209.0,close
2024-10-07,2024,0.003,65.686,target
2024-10-07,2024,0.005,110.81,target
2024-10-07,2024,0.0075,167.215,target
2024-10-07,2024,0.01,223.62,target
2024-10-07,2024,0.015,209.0,close
2024-10-09,2024,0.0,-72.0,close
2024-10-09,2024,0.003,66.304,target
2024-10-09,2024,0.005,111.84,target
2024-10-09,2024,0.0075,-72.0,close
2024-10-09,2024,0.01,-72.0,close
2024-10-09,2024,0.015,-72.0,close
2024-10-14,2024,0.0,5.0,close
2024-10-14,2024,0.003,5.0,close
2024-10-14,2024,0.005,5.0,close
2024-10-14,2024,0.0075,5.0,close
2024-10-14,2024,0.01,5.0,close
2024-10-14,2024,0.015,5.0,close
2024-10-15,2024,0.0,63.0,close
2024-10-15,2024,0.003,67.489,target
2024-10-15,2024,0.005,113.815,target
2024-10-15,2024,0.0075,171.7225,target
2024-10-15,2024,0.01,63.0,close
2024-10-15,2024,0.015,63.0,close
2024-10-17,2024,0.0,123.0,close
2024-10-17,2024,0.003,67.405,target
2024-10-17,2024,0.005,113.675,target
2024-10-17,2024,0.0075,123.0,close
2024-10-17,2024,0.01,123.0,close
2024-10-17,2024,0.015,123.0,close
2024-10-18,2024,0.0,-174.0,close
2024-10-18,2024,0.003,-174.0,close
2024-10-18,2024,0.005,-174.0,close
2024-10-18,2024,0.0075,-174.0,close
2024-10-18,2024,0.01,-174.0,close
2024-10-18,2024,0.015,-174.0,close
2024-10-21,2024,0.0,-241.0,close
2024-10-21,2024,0.003,-241.0,close
2024-10-21,2024,0.005,-241.0,close
2024-10-21,2024,0.0075,-241.0,close
2024-10-21,2024,0.01,-241.0,close
2024-10-21,2024,0.015,-241.0,close
2024-10-22,2024,0.0,57.0,close
2024-10-22,2024,0.003,57.0,close
2024-10-22,2024,0.005,57.0,close
2024-10-22,2024,0.0075,57.0,close
2024-10-22,2024,0.01,57.0,close
2024-10-22,2024,0.015,57.0,close
2024-10-24,2024,0.0,73.0,close
2024-10-24,2024,0.003,68.128,target
2024-10-24,2024,0.005,114.88,target
2024-10-24,2024,0.0075,73.0,close
2024-10-24,2024,0.01,73.0,close
2024-10-24,2024,0.015,73.0,close
2024-10-25,2024,0.0,203.0,close
2024-10-25,2024,0.003,67.816,target
2024-10-25,2024,0.005,114.36,target
2024-10-25,2024,0.0075,172.54,target
2024-10-25,2024,0.01,203.0,close
2024-10-25,2024,0.015,203.0,close
2024-10-28,2024,0.0,-326.0,close
2024-10-28,2024,0.003,-326.0,close
2024-10-28,2024,0.005,-326.0,close
2024-10-28,2024,0.0075,-326.0,close
2024-10-28,2024,0.01,-326.0,close
2024-10-28,2024,0.015,-326.0,close
2024-10-30,2024,0.0,222.0,close
2024-10-30,2024,0.003,67.375,target
2024-10-30,2024,0.005,113.625,target
2024-10-30,2024,0.0075,171.4375,target
2024-10-30,2024,0.01,229.25,target
2024-10-30,2024,0.015,222.0,close
2024-11-04,2024,0.0,243.0,close
2024-11-04,2024,0.003,66.37,target
2024-11-04,2024,0.005,111.95,target
2024-11-04,2024,0.0075,168.92499999999998,target
2024-11-04,2024,0.01,225.9,target
2024-11-04,2024,0.015,243.0,close
2024-11-06,2024,0.0,60.0,close
2024-11-06,2024,0.003,67.777,target
2024-11-06,2024,0.005,114.295,target
2024-11-06,2024,0.0075,172.4425,target
2024-11-06,2024,0.01,60.0,close
2024-11-06,2024,0.015,60.0,close
2024-11-07,2024,0.0,-112.0,close
2024-11-07,2024,0.003,68.269,target
2024-11-07,2024,0.005,-112.0,close
2024-11-07,2024,0.0075,-112.0,close
2024-11-07,2024,0.01,-112.0,close
2024-11-07,2024,0.015,-112.0,close
2024-11-08,2024,0.0,-41.0,close
2024-11-08,2024,0.003,69.214,target
2024-11-08,2024,0.005,116.69,target
2024-11-08,2024,0.0075,176.035,target
2024-11-08,2024,0.01,-41.0,close
2024-11-08,2024,0.015,-41.0,close
2024-11-19,2024,0.0,221.0,close
2024-11-19,2024,0.003,65.89,target
2024-11-19,2024,0.005,111.15,target
2024-11-19,2024,0.0075,167.725,target
2024-11-19,2024,0.01,224.3,target
2024-11-19,2024,0.015,337.45,target
2024-11-20,2024,0.0,-175.0,close
2024-11-20,2024,0.003,-175.0,close
2024-11-20,2024,0.005,-175.0,close
2024-11-20,2024,0.0075,-175.0,close
2024-11-20,2024,0.01,-175.0,close
2024-11-20,2024,0.015,-175.0,close
2024-11-22,2024,0.0,226.0,close
2024-11-22,2024,0.003,66.415,target
2024-11-22,2024,0.005,112.025,target
2024-11-22,2024,0.0075,169.0375,target
2024-11-22,2024,0.01,226.05,target
2024-11-22,2024,0.015,226.0,close
2024-11-26,2024,0.0,-97.0,close
2024-11-26,2024,0.003,66.199,target
2024-11-26,2024,0.005,-97.0,close
2024-11-26,2024,0.0075,-97.0,close
2024-11-26,2024,0.01,-97.0,close
2024-11-26,2024,0.015,-97.0,close
2024-11-27,2024,0.0,266.0,close
2024-11-27,2024,0.003,65.833,target
2024-11-27,2024,0.005,111.055,target
2024-11-27,2024,0.0075,167.58249999999998,target
2024-11-27,2024,0.01,224.11,target
2024-11-27,2024,0.015,266.0,close
2024-11-28,2024,0.0,-25.0,close
2024-11-28,2024,0.003,64.93900000000001,target
2024-11-28,2024,0.005,109.565,target
2024-11-28,2024,0.0075,165.3475,target
2024-11-28,2024,0.01,-25.0,close
2024-11-28,2024,0.015,-25.0,close
2024-11-29,2024,0.0,-87.0,close
2024-11-29,2024,0.003,64.663,target
2024-11-29,2024,0.005,109.105,target
2024-11-29,2024,0.0075,164.6575,target
2024-11-29,2024,0.01,-87.0,close
2024-11-29,2024,0.015,-87.0,close
2024-12-02,2024,0.0,292.0,close
2024-12-02,2024,0.003,65.593,target
2024-12-02,2024,0.005,110.655,target
2024-12-02,2024,0.0075,166.9825,target
2024-12-02,2024,0.01,223.31,target
2024-12-02,2024,0.015,292.0,close
2024-12-03,2024,0.0,-71.0,close
2024-12-03,2024,0.003,-71.0,close
2024-12-03,2024,0.005,-71.0,close
2024-12-03,2024,0.0075,-71.0,close
2024-12-03,2024,0.01,-71.0,close
2024-12-03,2024,0.015,-71.0,close
2024-12-05,2024,0.0,-14.0,close
2024-12-05,2024,0.003,-14.0,close
2024-12-05,2024,0.005,-14.0,close
2024-12-05,2024,0.0075,-14.0,close
2024-12-05,2024,0.01,-14.0,close
2024-12-05,2024,0.015,-14.0,close
2024-12-06,2024,0.0,154.0,close
2024-12-06,2024,0.003,67.99,target
2024-12-06,2024,0.005,114.65,target
2024-12-06,2024,0.0075,172.975,target
2024-12-06,2024,0.01,154.0,close
2024-12-06,2024,0.015,154.0,close
2024-12-09,2024,0.0,46.0,close
2024-12-09,2024,0.003,67.609,target
2024-12-09,2024,0.005,46.0,close
2024-12-09,2024,0.0075,46.0,close
2024-12-09,2024,0.01,46.0,close
2024-12-09,2024,0.015,46.0,close
2024-12-12,2024,0.0,-2.0,close
2024-12-12,2024,0.003,-2.0,close
2024-12-12,2024,0.005,-2.0,close
2024-12-12,2024,0.0075,-2.0,close
2024-12-12,2024,0.01,-2.0,close
2024-12-12,2024,0.015,-2.0,close
2024-12-16,2024,0.0,273.0,close
2024-12-16,2024,0.003,67.705,target
2024-12-16,2024,0.005,114.175,target
2024-12-16,2024,0.0075,172.2625,target
2024-12-16,2024,0.01,230.35,target
2024-12-16,2024,0.015,273.0,close
2024-12-17,2024,0.0,141.0,close
2024-12-17,2024,0.003,67.534,target
2024-12-17,2024,0.005,113.89,target
2024-12-17,2024,0.0075,141.0,close
2024-12-17,2024,0.01,141.0,close
2024-12-17,2024,0.015,141.0,close
2024-12-18,2024,0.0,-181.0,close
2024-12-18,2024,0.003,-181.0,close
2024-12-18,2024,0.005,-181.0,close
2024-12-18,2024,0.0075,-181.0,close
2024-12-18,2024,0.01,-181.0,close
2024-12-18,2024,0.015,-181.0,close
2024-12-20,2024,0.0,140.0,close
2024-12-20,2024,0.003,66.325,target
2024-12-20,2024,0.005,111.875,target
2024-12-20,2024,0.0075,168.8125,target
2024-12-20,2024,0.01,140.0,close
2024-12-20,2024,0.015,140.0,close
2024-12-23,2024,0.0,339.0,close
2024-12-23,2024,0.003,66.694,target
2024-12-23,2024,0.005,112.49000000000001,target
2024-12-23,2024,0.0075,169.73499999999999,target
2024-12-23,2024,0.01,226.98000000000002,target
2024-12-23,2024,0.015,341.46999999999997,target
