date,yr,tp,sl,pnl,how
2005-01-10,2005,0.015,0.005,6.860000000000582,close
2005-01-10,2005,0.015,0.0075,6.860000000000582,close
2005-01-10,2005,0.015,0.01,6.860000000000582,close
2005-01-10,2005,0.015,0.015,6.860000000000582,close
2005-01-10,2005,0.015,0.0,6.860000000000582,close
2005-01-10,2005,0.0,0.005,6.860000000000582,close
2005-01-10,2005,0.0,0.0075,6.860000000000582,close
2005-01-10,2005,0.0,0.01,6.860000000000582,close
2005-01-10,2005,0.0,0.015,6.860000000000582,close
2005-01-10,2005,0.0,0.0,6.860000000000582,close
2005-01-13,2005,0.0075,0.005,-29.3954,stop
2005-01-13,2005,0.0075,0.0075,-44.0931,stop
2005-01-13,2005,0.0075,0.01,-25.140000000000327,close
2005-01-13,2005,0.0075,0.015,-25.140000000000327,close
2005-01-13,2005,0.0075,0.0,-25.140000000000327,close
2005-01-13,2005,0.01,0.005,-29.3954,stop
2005-01-13,2005,0.01,0.0075,-44.0931,stop
2005-01-13,2005,0.01,0.01,-25.140000000000327,close
2005-01-13,2005,0.01,0.015,-25.140000000000327,close
2005-01-13,2005,0.01,0.0,-25.140000000000327,close
2005-01-13,2005,0.015,0.005,-29.3954,stop
2005-01-13,2005,0.015,0.0075,-44.0931,stop
2005-01-13,2005,0.015,0.01,-25.140000000000327,close
2005-01-13,2005,0.015,0.015,-25.140000000000327,close
2005-01-13,2005,0.015,0.0,-25.140000000000327,close
2005-01-13,2005,0.0,0.005,-29.3954,stop
2005-01-13,2005,0.0,0.0075,-44.0931,stop
2005-01-13,2005,0.0,0.01,-25.140000000000327,close
2005-01-13,2005,0.0,0.015,-25.140000000000327,close
2005-01-13,2005,0.0,0.0,-25.140000000000327,close
2005-01-14,2005,0.0075,0.005,-29.2697,stop
2005-01-14,2005,0.0075,0.0075,-35.58000000000084,close
2005-01-14,2005,0.0075,0.01,-35.58000000000084,close
2005-01-14,2005,0.0075,0.015,-35.58000000000084,close
2005-01-14,2005,0.0075,0.0,-35.58000000000084,close
2005-01-14,2005,0.01,0.005,-29.2697,stop
2005-01-14,2005,0.01,0.0075,-35.58000000000084,close
2005-01-14,2005,0.01,0.01,-35.58000000000084,close
2005-01-14,2005,0.01,0.015,-35.58000000000084,close
2005-01-14,2005,0.01,0.0,-35.58000000000084,close
2005-01-14,2005,0.015,0.005,-29.2697,stop
2005-01-14,2005,0.015,0.0075,-35.58000000000084,close
2005-01-14,2005,0.015,0.01,-35.58000000000084,close
2005-01-14,2005,0.015,0.015,-35.58000000000084,close
2005-01-14,2005,0.015,0.0,-35.58000000000084,close
2005-01-14,2005,0.0,0.005,-29.2697,stop
2005-01-14,2005,0.0,0.0075,-35.58000000000084,close
2005-01-14,2005,0.0,0.01,-35.58000000000084,close
2005-01-14,2005,0.0,0.015,-35.58000000000084,close
2005-01-14,2005,0.0,0.0,-35.58000000000084,close
2005-01-17,2005,0.0075,0.005,44.1714,target
2005-01-17,2005,0.0075,0.0075,44.1714,target
2005-01-17,2005,0.0075,0.01,44.1714,target
2005-01-17,2005,0.0075,0.015,44.1714,target
2005-01-17,2005,0.0075,0.0,44.1714,target
2005-01-17,2005,0.01,0.005,58.8952,target
2005-01-17,2005,0.01,0.0075,58.8952,target
2005-01-17,2005,0.01,0.01,58.8952,target
2005-01-17,2005,0.01,0.015,58.8952,target
2005-01-17,2005,0.01,0.0,58.8952,target
2005-01-17,2005,0.015,0.005,55.75,close
2005-01-17,2005,0.015,0.0075,55.75,close
2005-01-17,2005,0.015,0.01,55.75,close
2005-01-17,2005,0.015,0.015,55.75,close
2005-01-17,2005,0.015,0.0,55.75,close
2005-01-17,2005,0.0,0.005,55.75,close
2005-01-17,2005,0.0,0.0075,55.75,close
2005-01-17,2005,0.0,0.01,55.75,close
2005-01-17,2005,0.0,0.015,55.75,close
2005-01-17,2005,0.0,0.0,55.75,close
2005-01-18,2005,0.0075,0.005,-11.700000000000728,close
2005-01-18,2005,0.0075,0.0075,-11.700000000000728,close
2005-01-18,2005,0.0075,0.01,-11.700000000000728,close
2005-01-18,2005,0.0075,0.015,-11.700000000000728,close
2005-01-18,2005,0.0075,0.0,-11.700000000000728,close
2005-01-18,2005,0.01,0.005,-11.700000000000728,close
2005-01-18,2005,0.01,0.0075,-11.700000000000728,close
2005-01-18,2005,0.01,0.01,-11.700000000000728,close
2005-01-18,2005,0.01,0.015,-11.700000000000728,close
2005-01-18,2005,0.01,0.0,-11.700000000000728,close
2005-01-18,2005,0.015,0.005,-11.700000000000728,close
2005-01-18,2005,0.015,0.0075,-11.700000000000728,close
2005-01-18,2005,0.015,0.01,-11.700000000000728,close
2005-01-18,2005,0.015,0.015,-11.700000000000728,close
2005-01-18,2005,0.015,0.0,-11.700000000000728,close
2005-01-18,2005,0.0,0.005,-11.700000000000728,close
2005-01-18,2005,0.0,0.0075,-11.700000000000728,close
2005-01-18,2005,0.0,0.01,-11.700000000000728,close
2005-01-18,2005,0.0,0.015,-11.700000000000728,close
2005-01-18,2005,0.0,0.0,-11.700000000000728,close
2005-01-19,2005,0.0075,0.005,-29.667849999999998,stop
2005-01-19,2005,0.0075,0.0075,-38.219999999999345,close
2005-01-19,2005,0.0075,0.01,-38.219999999999345,close
2005-01-19,2005,0.0075,0.015,-38.219999999999345,close
2005-01-19,2005,0.0075,0.0,-38.219999999999345,close
2005-01-19,2005,0.01,0.005,-29.667849999999998,stop
2005-01-19,2005,0.01,0.0075,-38.219999999999345,close
2005-01-19,2005,0.01,0.01,-38.219999999999345,close
2005-01-19,2005,0.01,0.015,-38.219999999999345,close
2005-01-19,2005,0.01,0.0,-38.219999999999345,close
2005-01-19,2005,0.015,0.005,-29.667849999999998,stop
2005-01-19,2005,0.015,0.0075,-38.219999999999345,close
2005-01-19,2005,0.015,0.01,-38.219999999999345,close
2005-01-19,2005,0.015,0.015,-38.219999999999345,close
2005-01-19,2005,0.015,0.0,-38.219999999999345,close
2005-01-19,2005,0.0,0.005,-29.667849999999998,stop
2005-01-19,2005,0.0,0.0075,-38.219999999999345,close
2005-01-19,2005,0.0,0.01,-38.219999999999345,close
2005-01-19,2005,0.0,0.015,-38.219999999999345,close
2005-01-19,2005,0.0,0.0,-38.219999999999345,close
2005-01-24,2005,0.0075,0.005,43.866825,target
2005-01-24,2005,0.0075,0.0075,43.866825,target
2005-01-24,2005,0.0075,0.01,43.866825,target
2005-01-24,2005,0.0075,0.015,43.866825,target
2005-01-24,2005,0.0075,0.0,43.866825,target
2005-01-24,2005,0.01,0.005,58.4891,target
2005-01-24,2005,0.01,0.0075,58.4891,target
2005-01-24,2005,0.01,0.01,58.4891,target
2005-01-24,2005,0.01,0.015,58.4891,target
2005-01-24,2005,0.01,0.0,58.4891,target
2005-01-24,2005,0.015,0.005,77.43000000000029,close
2005-01-24,2005,0.015,0.0075,77.43000000000029,close
2005-01-24,2005,0.015,0.01,77.43000000000029,close
2005-01-24,2005,0.015,0.015,77.43000000000029,close
2005-01-24,2005,0.015,0.0,77.43000000000029,close
2005-01-24,2005,0.0,0.005,77.43000000000029,close
2005-01-24,2005,0.0,0.0075,77.43000000000029,close
2005-01-24,2005,0.0,0.01,77.43000000000029,close
2005-01-24,2005,0.0,0.015,77.43000000000029,close
2005-01-24,2005,0.0,0.0,77.43000000000029,close
2005-01-25,2005,0.0075,0.005,-11.270000000000437,close
2005-01-25,2005,0.0075,0.0075,-11.270000000000437,close
2005-01-25,2005,0.0075,0.01,-11.270000000000437,close
2005-01-25,2005,0.0075,0.015,-11.270000000000437,close
2005-01-25,2005,0.0075,0.0,-11.270000000000437,close
2005-01-25,2005,0.01,0.005,-11.270000000000437,close
2005-01-25,2005,0.01,0.0075,-11.270000000000437,close
2005-01-25,2005,0.01,0.01,-11.270000000000437,close
2005-01-25,2005,0.01,0.015,-11.270000000000437,close
2005-01-25,2005,0.01,0.0,-11.270000000000437,close
2005-01-25,2005,0.015,0.005,-11.270000000000437,close
2005-01-25,2005,0.015,0.0075,-11.270000000000437,close
2005-01-25,2005,0.015,0.01,-11.270000000000437,close
2005-01-25,2005,0.015,0.015,-11.270000000000437,close
2005-01-25,2005,0.015,0.0,-11.270000000000437,close
2005-01-25,2005,0.0,0.005,-11.270000000000437,close
2005-01-25,2005,0.0,0.0075,-11.270000000000437,close
2005-01-25,2005,0.0,0.01,-11.270000000000437,close
2005-01-25,2005,0.0,0.015,-11.270000000000437,close
2005-01-25,2005,0.0,0.0,-11.270000000000437,close
2005-01-26,2005,0.0075,0.005,43.370625,target
2005-01-26,2005,0.0075,0.0075,43.370625,target
2005-01-26,2005,0.0075,0.01,43.370625,target
2005-01-26,2005,0.0075,0.015,43.370625,target
2005-01-26,2005,0.0075,0.0,43.370625,target
2005-01-26,2005,0.01,0.005,57.8275,target
2005-01-26,2005,0.01,0.0075,57.8275,target
2005-01-26,2005,0.01,0.01,57.8275,target
2005-01-26,2005,0.01,0.015,57.8275,target
2005-01-26,2005,0.01,0.0,57.8275,target
2005-01-26,2005,0.015,0.005,52.61999999999989,close
2005-01-26,2005,0.015,0.0075,52.61999999999989,close
2005-01-26,2005,0.015,0.01,52.61999999999989,close
2005-01-26,2005,0.015,0.015,52.61999999999989,close
2005-01-26,2005,0.015,0.0,52.61999999999989,close
2005-01-26,2005,0.0,0.005,52.61999999999989,close
2005-01-26,2005,0.0,0.0075,52.61999999999989,close
2005-01-26,2005,0.0,0.01,52.61999999999989,close
2005-01-26,2005,0.0,0.015,52.61999999999989,close
2005-01-26,2005,0.0,0.0,52.61999999999989,close
2005-01-27,2005,0.0075,0.005,-29.1079,stop
2005-01-27,2005,0.0075,0.0075,-21.18000000000029,close
2005-01-27,2005,0.0075,0.01,-21.18000000000029,close
2005-01-27,2005,0.0075,0.015,-21.18000000000029,close
2005-01-27,2005,0.0075,0.0,-21.18000000000029,close
2005-01-27,2005,0.01,0.005,-29.1079,stop
2005-01-27,2005,0.01,0.0075,-21.18000000000029,close
2005-01-27,2005,0.01,0.01,-21.18000000000029,close
2005-01-27,2005,0.01,0.015,-21.18000000000029,close
2005-01-27,2005,0.01,0.0,-21.18000000000029,close
2005-01-27,2005,0.015,0.005,-29.1079,stop
2005-01-27,2005,0.015,0.0075,-21.18000000000029,close
2005-01-27,2005,0.015,0.01,-21.18000000000029,close
2005-01-27,2005,0.015,0.015,-21.18000000000029,close
2005-01-27,2005,0.015,0.0,-21.18000000000029,close
2005-01-27,2005,0.0,0.005,-29.1079,stop
2005-01-27,2005,0.0,0.0075,-21.18000000000029,close
2005-01-27,2005,0.0,0.01,-21.18000000000029,close
2005-01-27,2005,0.0,0.015,-21.18000000000029,close
2005-01-27,2005,0.0,0.0,-21.18000000000029,close
2005-01-28,2005,0.0075,0.005,43.8207,target
2005-01-28,2005,0.0075,0.0075,43.8207,target
2005-01-28,2005,0.0075,0.01,43.8207,target
2005-01-28,2005,0.0075,0.015,43.8207,target
2005-01-28,2005,0.0075,0.0,43.8207,target
2005-01-28,2005,0.01,0.005,58.427600000000005,target
2005-01-28,2005,0.01,0.0075,58.427600000000005,target
2005-01-28,2005,0.01,0.01,58.427600000000005,target
2005-01-28,2005,0.01,0.015,58.427600000000005,target
2005-01-28,2005,0.01,0.0,58.427600000000005,target
2005-01-28,2005,0.015,0.005,37.17000000000007,close
2005-01-28,2005,0.015,0.0075,37.17000000000007,close
2005-01-28,2005,0.015,0.01,37.17000000000007,close
2005-01-28,2005,0.015,0.015,37.17000000000007,close
2005-01-28,2005,0.015,0.0,37.17000000000007,close
2005-01-28,2005,0.0,0.005,37.17000000000007,close
2005-01-28,2005,0.0,0.0075,37.17000000000007,close
2005-01-28,2005,0.0,0.01,37.17000000000007,close
2005-01-28,2005,0.0,0.015,37.17000000000007,close
2005-01-28,2005,0.0,0.0,37.17000000000007,close
2005-01-31,2005,0.0075,0.005,-29.39965,stop
2005-01-31,2005,0.0075,0.0075,-44.099475,stop
2005-01-31,2005,0.0075,0.01,-58.7993,stop
2005-01-31,2005,0.0075,0.015,-88.19895,stop
2005-01-31,2005,0.0075,0.0,-114.29999999999927,close
2005-01-31,2005,0.01,0.005,-29.39965,stop
2005-01-31,2005,0.01,0.0075,-44.099475,stop
2005-01-31,2005,0.01,0.01,-58.7993,stop
2005-01-31,2005,0.01,0.015,-88.19895,stop
2005-01-31,2005,0.01,0.0,-114.29999999999927,close
2005-01-31,2005,0.015,0.005,-29.39965,stop
2005-01-31,2005,0.015,0.0075,-44.099475,stop
2005-01-31,2005,0.015,0.01,-58.7993,stop
2005-01-31,2005,0.015,0.015,-88.19895,stop
2005-01-31,2005,0.015,0.0,-114.29999999999927,close
2005-01-31,2005,0.0,0.005,-29.39965,stop
2005-01-31,2005,0.0,0.0075,-44.099475,stop
2005-01-31,2005,0.0,0.01,-58.7993,stop
2005-01-31,2005,0.0,0.015,-88.19895,stop
2005-01-31,2005,0.0,0.0,-114.29999999999927,close
2005-02-01,2005,0.0075,0.005,-12.6899999999996,close
2005-02-01,2005,0.0075,0.0075,-12.6899999999996,close
2005-02-01,2005,0.0075,0.01,-12.6899999999996,close
2005-02-01,2005,0.0075,0.015,-12.6899999999996,close
2005-02-01,2005,0.0075,0.0,-12.6899999999996,close
2005-02-01,2005,0.01,0.005,-12.6899999999996,close
2005-02-01,2005,0.01,0.0075,-12.6899999999996,close
2005-02-01,2005,0.01,0.01,-12.6899999999996,close
2005-02-01,2005,0.01,0.015,-12.6899999999996,close
2005-02-01,2005,0.01,0.0,-12.6899999999996,close
2005-02-01,2005,0.015,0.005,-12.6899999999996,close
2005-02-01,2005,0.015,0.0075,-12.6899999999996,close
2005-02-01,2005,0.015,0.01,-12.6899999999996,close
2005-02-01,2005,0.015,0.015,-12.6899999999996,close
2005-02-01,2005,0.015,0.0,-12.6899999999996,close
2005-02-01,2005,0.0,0.005,-12.6899999999996,close
2005-02-01,2005,0.0,0.0075,-12.6899999999996,close
2005-02-01,2005,0.0,0.01,-12.6899999999996,close
2005-02-01,2005,0.0,0.015,-12.6899999999996,close
2005-02-01,2005,0.0,0.0,-12.6899999999996,close
2005-02-02,2005,0.0075,0.005,44.86155,target
2005-02-02,2005,0.0075,0.0075,44.86155,target
2005-02-02,2005,0.0075,0.01,44.86155,target
2005-02-02,2005,0.0075,0.015,44.86155,target
2005-02-02,2005,0.0075,0.0,44.86155,target
2005-02-02,2005,0.01,0.005,59.815400000000004,target
2005-02-02,2005,0.01,0.0075,59.815400000000004,target
2005-02-02,2005,0.01,0.01,59.815400000000004,target
2005-02-02,2005,0.01,0.015,59.815400000000004,target
2005-02-02,2005,0.01,0.0,59.815400000000004,target
2005-02-02,2005,0.015,0.005,37.149999999999636,close
2005-02-02,2005,0.015,0.0075,37.149999999999636,close
2005-02-02,2005,0.015,0.01,37.149999999999636,close
2005-02-02,2005,0.015,0.015,37.149999999999636,close
2005-02-02,2005,0.015,0.0,37.149999999999636,close
2005-02-02,2005,0.0,0.005,37.149999999999636,close
2005-02-02,2005,0.0,0.0075,37.149999999999636,close
2005-02-02,2005,0.0,0.01,37.149999999999636,close
2005-02-02,2005,0.0,0.015,37.149999999999636,close
2005-02-02,2005,0.0,0.0,37.149999999999636,close
2005-02-14,2005,0.0075,0.005,4.260000000000218,close
2005-02-14,2005,0.0075,0.0075,4.260000000000218,close
2005-02-14,2005,0.0075,0.01,4.260000000000218,close
2005-02-14,2005,0.0075,0.015,4.260000000000218,close
2005-02-14,2005,0.0075,0.0,4.260000000000218,close
2005-02-14,2005,0.01,0.005,4.260000000000218,close
2005-02-14,2005,0.01,0.0075,4.260000000000218,close
2005-02-14,2005,0.01,0.01,4.260000000000218,close
2005-02-14,2005,0.01,0.015,4.260000000000218,close
2005-02-14,2005,0.01,0.0,4.260000000000218,close
2005-02-14,2005,0.015,0.005,4.260000000000218,close
2005-02-14,2005,0.015,0.0075,4.260000000000218,close
2005-02-14,2005,0.015,0.01,4.260000000000218,close
2005-02-14,2005,0.015,0.015,4.260000000000218,close
2005-02-14,2005,0.015,0.0,4.260000000000218,close
2005-02-14,2005,0.0,0.005,4.260000000000218,close
2005-02-14,2005,0.0,0.0075,4.260000000000218,close
2005-02-14,2005,0.0,0.01,4.260000000000218,close
2005-02-14,2005,0.0,0.015,4.260000000000218,close
2005-02-14,2005,0.0,0.0,4.260000000000218,close
2005-02-15,2005,0.0075,0.005,9.990000000000691,close
2005-02-15,2005,0.0075,0.0075,9.990000000000691,close
2005-02-15,2005,0.0075,0.01,9.990000000000691,close
2005-02-15,2005,0.0075,0.015,9.990000000000691,close
2005-02-15,2005,0.0075,0.0,9.990000000000691,close
2005-02-15,2005,0.01,0.005,9.990000000000691,close
2005-02-15,2005,0.01,0.0075,9.990000000000691,close
2005-02-15,2005,0.01,0.01,9.990000000000691,close
2005-02-15,2005,0.01,0.015,9.990000000000691,close
2005-02-15,2005,0.01,0.0,9.990000000000691,close
2005-02-15,2005,0.015,0.005,9.990000000000691,close
2005-02-15,2005,0.015,0.0075,9.990000000000691,close
2005-02-15,2005,0.015,0.01,9.990000000000691,close
2005-02-15,2005,0.015,0.015,9.990000000000691,close
2005-02-15,2005,0.015,0.0,9.990000000000691,close
2005-02-15,2005,0.0,0.005,9.990000000000691,close
2005-02-15,2005,0.0,0.0075,9.990000000000691,close
2005-02-15,2005,0.0,0.01,9.990000000000691,close
2005-02-15,2005,0.0,0.015,9.990000000000691,close
2005-02-15,2005,0.0,0.0,9.990000000000691,close
2005-02-16,2005,0.0075,0.005,-30.611950000000004,stop
2005-02-16,2005,0.0075,0.0075,21.099999999999454,close
2005-02-16,2005,0.0075,0.01,21.099999999999454,close
2005-02-16,2005,0.0075,0.015,21.099999999999454,close
2005-02-16,2005,0.0075,0.0,21.099999999999454,close
2005-02-16,2005,0.01,0.005,-30.611950000000004,stop
2005-02-16,2005,0.01,0.0075,21.099999999999454,close
2005-02-16,2005,0.01,0.01,21.099999999999454,close
2005-02-16,2005,0.01,0.015,21.099999999999454,close
2005-02-16,2005,0.01,0.0,21.099999999999454,close
2005-02-16,2005,0.015,0.005,-30.611950000000004,stop
2005-02-16,2005,0.015,0.0075,21.099999999999454,close
2005-02-16,2005,0.015,0.01,21.099999999999454,close
2005-02-16,2005,0.015,0.015,21.099999999999454,close
2005-02-16,2005,0.015,0.0,21.099999999999454,close
2005-02-16,2005,0.0,0.005,-30.611950000000004,stop
2005-02-16,2005,0.0,0.0075,21.099999999999454,close
2005-02-16,2005,0.0,0.01,21.099999999999454,close
2005-02-16,2005,0.0,0.015,21.099999999999454,close
2005-02-16,2005,0.0,0.0,21.099999999999454,close
2005-02-18,2005,0.0075,0.005,-30.3608,stop
2005-02-18,2005,0.0075,0.0075,-45.541199999999996,stop
2005-02-18,2005,0.0075,0.01,-43.27000000000044,close
2005-02-18,2005,0.0075,0.015,-43.27000000000044,close
2005-02-18,2005,0.0075,0.0,-43.27000000000044,close
2005-02-18,2005,0.01,0.005,-30.3608,stop
2005-02-18,2005,0.01,0.0075,-45.541199999999996,stop
2005-02-18,2005,0.01,0.01,-43.27000000000044,close
2005-02-18,2005,0.01,0.015,-43.27000000000044,close
2005-02-18,2005,0.01,0.0,-43.27000000000044,close
2005-02-18,2005,0.015,0.005,-30.3608,stop
2005-02-18,2005,0.015,0.0075,-45.541199999999996,stop
2005-02-18,2005,0.015,0.01,-43.27000000000044,close
2005-02-18,2005,0.015,0.015,-43.27000000000044,close
2005-02-18,2005,0.015,0.0,-43.27000000000044,close
2005-02-18,2005,0.0,0.005,-30.3608,stop
2005-02-18,2005,0.0,0.0075,-45.541199999999996,stop
2005-02-18,2005,0.0,0.01,-43.27000000000044,close
2005-02-18,2005,0.0,0.015,-43.27000000000044,close
2005-02-18,2005,0.0,0.0,-43.27000000000044,close
2005-02-25,2005,0.0075,0.005,-30.98095,stop
2005-02-25,2005,0.0075,0.0075,-11.640000000000327,close
2005-02-25,2005,0.0075,0.01,-11.640000000000327,close
2005-02-25,2005,0.0075,0.015,-11.640000000000327,close
2005-02-25,2005,0.0075,0.0,-11.640000000000327,close
2005-02-25,2005,0.01,0.005,-30.98095,stop
2005-02-25,2005,0.01,0.0075,-11.640000000000327,close
2005-02-25,2005,0.01,0.01,-11.640000000000327,close
2005-02-25,2005,0.01,0.015,-11.640000000000327,close
2005-02-25,2005,0.01,0.0,-11.640000000000327,close
2005-02-25,2005,0.015,0.005,-30.98095,stop
2005-02-25,2005,0.015,0.0075,-11.640000000000327,close
2005-02-25,2005,0.015,0.01,-11.640000000000327,close
2005-02-25,2005,0.015,0.015,-11.640000000000327,close
2005-02-25,2005,0.015,0.0,-11.640000000000327,close
2005-02-25,2005,0.0,0.005,-30.98095,stop
2005-02-25,2005,0.0,0.0075,-11.640000000000327,close
2005-02-25,2005,0.0,0.01,-11.640000000000327,close
2005-02-25,2005,0.0,0.015,-11.640000000000327,close
2005-02-25,2005,0.0,0.0,-11.640000000000327,close
2005-03-01,2005,0.0075,0.005,-31.03915,stop
2005-03-01,2005,0.0075,0.0075,-46.558724999999995,stop
2005-03-01,2005,0.0075,0.01,-51.85999999999967,close
2005-03-01,2005,0.0075,0.015,-51.85999999999967,close
2005-03-01,2005,0.0075,0.0,-51.85999999999967,close
2005-03-01,2005,0.01,0.005,-31.03915,stop
2005-03-01,2005,0.01,0.0075,-46.558724999999995,stop
2005-03-01,2005,0.01,0.01,-51.85999999999967,close
2005-03-01,2005,0.01,0.015,-51.85999999999967,close
2005-03-01,2005,0.01,0.0,-51.85999999999967,close
2005-03-01,2005,0.015,0.005,-31.03915,stop
2005-03-01,2005,0.015,0.0075,-46.558724999999995,stop
2005-03-01,2005,0.015,0.01,-51.85999999999967,close
2005-03-01,2005,0.015,0.015,-51.85999999999967,close
2005-03-01,2005,0.015,0.0,-51.85999999999967,close
2005-03-01,2005,0.0,0.005,-31.03915,stop
2005-03-01,2005,0.0,0.0075,-46.558724999999995,stop
2005-03-01,2005,0.0,0.01,-51.85999999999967,close
2005-03-01,2005,0.0,0.015,-51.85999999999967,close
2005-03-01,2005,0.0,0.0,-51.85999999999967,close
2005-03-02,2005,0.0075,0.005,40.470000000000255,close
2005-03-02,2005,0.0075,0.0075,40.470000000000255,close
2005-03-02,2005,0.0075,0.01,40.470000000000255,close
2005-03-02,2005,0.0075,0.015,40.470000000000255,close
2005-03-02,2005,0.0075,0.0,40.470000000000255,close
2005-03-02,2005,0.01,0.005,40.470000000000255,close
2005-03-02,2005,0.01,0.0075,40.470000000000255,close
2005-03-02,2005,0.01,0.01,40.470000000000255,close
2005-03-02,2005,0.01,0.015,40.470000000000255,close
2005-03-02,2005,0.01,0.0,40.470000000000255,close
2005-03-02,2005,0.015,0.005,40.470000000000255,close
2005-03-02,2005,0.015,0.0075,40.470000000000255,close
2005-03-02,2005,0.015,0.01,40.470000000000255,close
2005-03-02,2005,0.015,0.015,40.470000000000255,close
2005-03-02,2005,0.015,0.0,40.470000000000255,close
2005-03-02,2005,0.0,0.005,40.470000000000255,close
2005-03-02,2005,0.0,0.0075,40.470000000000255,close
2005-03-02,2005,0.0,0.01,40.470000000000255,close
2005-03-02,2005,0.0,0.015,40.470000000000255,close
2005-03-02,2005,0.0,0.0,40.470000000000255,close
2005-03-03,2005,0.0075,0.005,46.689375,target
2005-03-03,2005,0.0075,0.0075,46.689375,target
2005-03-03,2005,0.0075,0.01,46.689375,target
2005-03-03,2005,0.0075,0.015,46.689375,target
2005-03-03,2005,0.0075,0.0,46.689375,target
2005-03-03,2005,0.01,0.005,22.86999999999989,close
2005-03-03,2005,0.01,0.0075,22.86999999999989,close
2005-03-03,2005,0.01,0.01,22.86999999999989,close
2005-03-03,2005,0.01,0.015,22.86999999999989,close
2005-03-03,2005,0.01,0.0,22.86999999999989,close
2005-03-03,2005,0.015,0.005,22.86999999999989,close
2005-03-03,2005,0.015,0.0075,22.86999999999989,close
2005-03-03,2005,0.015,0.01,22.86999999999989,close
2005-03-03,2005,0.015,0.015,22.86999999999989,close
2005-03-03,2005,0.015,0.0,22.86999999999989,close
2005-03-03,2005,0.0,0.005,22.86999999999989,close
2005-03-03,2005,0.0,0.0075,22.86999999999989,close
2005-03-03,2005,0.0,0.01,22.86999999999989,close
2005-03-03,2005,0.0,0.015,22.86999999999989,close
2005-03-03,2005,0.0,0.0,22.86999999999989,close
2005-03-04,2005,0.0075,0.005,8.760000000000218,close
2005-03-04,2005,0.0075,0.0075,8.760000000000218,close
2005-03-04,2005,0.0075,0.01,8.760000000000218,close
2005-03-04,2005,0.0075,0.015,8.760000000000218,close
2005-03-04,2005,0.0075,0.0,8.760000000000218,close
2005-03-04,2005,0.01,0.005,8.760000000000218,close
2005-03-04,2005,0.01,0.0075,8.760000000000218,close
2005-03-04,2005,0.01,0.01,8.760000000000218,close
2005-03-04,2005,0.01,0.015,8.760000000000218,close
2005-03-04,2005,0.01,0.0,8.760000000000218,close
2005-03-04,2005,0.015,0.005,8.760000000000218,close
2005-03-04,2005,0.015,0.0075,8.760000000000218,close
2005-03-04,2005,0.015,0.01,8.760000000000218,close
2005-03-04,2005,0.015,0.015,8.760000000000218,close
