date,yr,tp,sl,pnl,how
2024-02-29,2024,0.0075,0.005,-96.055,stop
2024-02-29,2024,0.0075,0.0075,-143.08249999999998,stop
2024-02-29,2024,0.0075,0.01,-157.0,close
2024-02-29,2024,0.0075,0.015,-157.0,close
2024-02-29,2024,0.0075,0.0,-157.0,close
2024-02-29,2024,0.01,0.005,-96.055,stop
2024-02-29,2024,0.01,0.0075,-143.08249999999998,stop
2024-02-29,2024,0.01,0.01,-157.0,close
2024-02-29,2024,0.01,0.015,-157.0,close
2024-02-29,2024,0.01,0.0,-157.0,close
2024-02-29,2024,0.015,0.005,-96.055,stop
2024-02-29,2024,0.015,0.0075,-143.08249999999998,stop
2024-02-29,2024,0.015,0.01,-157.0,close
2024-02-29,2024,0.015,0.015,-157.0,close
2024-02-29,2024,0.015,0.0,-157.0,close
2024-02-29,2024,0.0,0.005,-96.055,stop
2024-02-29,2024,0.0,0.0075,-143.08249999999998,stop
2024-02-29,2024,0.0,0.01,-157.0,close
2024-02-29,2024,0.0,0.015,-157.0,close
2024-02-29,2024,0.0,0.0,-157.0,close
2024-03-01,2024,0.0075,0.005,11.0,close
2024-03-01,2024,0.0075,0.0075,11.0,close
2024-03-01,2024,0.0075,0.01,11.0,close
2024-03-01,2024,0.0075,0.015,11.0,close
2024-03-01,2024,0.0075,0.0,11.0,close
2024-03-01,2024,0.01,0.005,11.0,close
2024-03-01,2024,0.01,0.0075,11.0,close
2024-03-01,2024,0.01,0.01,11.0,close
2024-03-01,2024,0.01,0.015,11.0,close
2024-03-01,2024,0.01,0.0,11.0,close
2024-03-01,2024,0.015,0.005,11.0,close
2024-03-01,2024,0.015,0.0075,11.0,close
2024-03-01,2024,0.015,0.01,11.0,close
2024-03-01,2024,0.015,0.015,11.0,close
2024-03-01,2024,0.015,0.0,11.0,close
2024-03-01,2024,0.0,0.005,11.0,close
2024-03-01,2024,0.0,0.0075,11.0,close
2024-03-01,2024,0.0,0.01,11.0,close
2024-03-01,2024,0.0,0.015,11.0,close
2024-03-01,2024,0.0,0.0,11.0,close
2024-03-04,2024,0.0075,0.005,-28.0,close
2024-03-04,2024,0.0075,0.0075,-28.0,close
2024-03-04,2024,0.0075,0.01,-28.0,close
2024-03-04,2024,0.0075,0.015,-28.0,close
2024-03-04,2024,0.0075,0.0,-28.0,close
2024-03-04,2024,0.01,0.005,-28.0,close
2024-03-04,2024,0.01,0.0075,-28.0,close
2024-03-04,2024,0.01,0.01,-28.0,close
2024-03-04,2024,0.01,0.015,-28.0,close
2024-03-04,2024,0.01,0.0,-28.0,close
2024-03-04,2024,0.015,0.005,-28.0,close
2024-03-04,2024,0.015,0.0075,-28.0,close
2024-03-04,2024,0.015,0.01,-28.0,close
2024-03-04,2024,0.015,0.015,-28.0,close
2024-03-04,2024,0.015,0.0,-28.0,close
2024-03-04,2024,0.0,0.005,-28.0,close
2024-03-04,2024,0.0,0.0075,-28.0,close
2024-03-04,2024,0.0,0.01,-28.0,close
2024-03-04,2024,0.0,0.015,-28.0,close
2024-03-04,2024,0.0,0.0,-28.0,close
2024-03-05,2024,0.0075,0.005,18.0,close
2024-03-05,2024,0.0075,0.0075,18.0,close
2024-03-05,2024,0.0075,0.01,18.0,close
2024-03-05,2024,0.0075,0.015,18.0,close
2024-03-05,2024,0.0075,0.0,18.0,close
2024-03-05,2024,0.01,0.005,18.0,close
2024-03-05,2024,0.01,0.0075,18.0,close
2024-03-05,2024,0.01,0.01,18.0,close
2024-03-05,2024,0.01,0.015,18.0,close
2024-03-05,2024,0.01,0.0,18.0,close
2024-03-05,2024,0.015,0.005,18.0,close
2024-03-05,2024,0.015,0.0075,18.0,close
2024-03-05,2024,0.015,0.01,18.0,close
2024-03-05,2024,0.015,0.015,18.0,close
2024-03-05,2024,0.015,0.0,18.0,close
2024-03-05,2024,0.0,0.005,18.0,close
2024-03-05,2024,0.0,0.0075,18.0,close
2024-03-05,2024,0.0,0.01,18.0,close
2024-03-05,2024,0.0,0.015,18.0,close
2024-03-05,2024,0.0,0.0,18.0,close
2024-03-07,2024,0.0075,0.005,-100.33,stop
2024-03-07,2024,0.0075,0.0075,-42.0,close
2024-03-07,2024,0.0075,0.01,-42.0,close
2024-03-07,2024,0.0075,0.015,-42.0,close
2024-03-07,2024,0.0075,0.0,-42.0,close
2024-03-07,2024,0.01,0.005,-100.33,stop
2024-03-07,2024,0.01,0.0075,-42.0,close
2024-03-07,2024,0.01,0.01,-42.0,close
2024-03-07,2024,0.01,0.015,-42.0,close
2024-03-07,2024,0.01,0.0,-42.0,close
2024-03-07,2024,0.015,0.005,-100.33,stop
2024-03-07,2024,0.015,0.0075,-42.0,close
2024-03-07,2024,0.015,0.01,-42.0,close
2024-03-07,2024,0.015,0.015,-42.0,close
2024-03-07,2024,0.015,0.0,-42.0,close
2024-03-07,2024,0.0,0.005,-100.33,stop
2024-03-07,2024,0.0,0.0075,-42.0,close
2024-03-07,2024,0.0,0.01,-42.0,close
2024-03-07,2024,0.0,0.015,-42.0,close
2024-03-07,2024,0.0,0.0,-42.0,close
2024-03-08,2024,0.0075,0.005,147.6925,target
2024-03-08,2024,0.0075,0.0075,147.6925,target
2024-03-08,2024,0.0075,0.01,147.6925,target
2024-03-08,2024,0.0075,0.015,147.6925,target
2024-03-08,2024,0.0075,0.0,147.6925,target
2024-03-08,2024,0.01,0.005,197.59,target
2024-03-08,2024,0.01,0.0075,197.59,target
2024-03-08,2024,0.01,0.01,197.59,target
2024-03-08,2024,0.01,0.015,197.59,target
2024-03-08,2024,0.01,0.0,197.59,target
2024-03-08,2024,0.015,0.005,297.385,target
2024-03-08,2024,0.015,0.0075,297.385,target
2024-03-08,2024,0.015,0.01,297.385,target
2024-03-08,2024,0.015,0.015,297.385,target
2024-03-08,2024,0.015,0.0,297.385,target
2024-03-08,2024,0.0,0.005,163.0,close
2024-03-08,2024,0.0,0.0075,163.0,close
2024-03-08,2024,0.0,0.01,163.0,close
2024-03-08,2024,0.0,0.015,163.0,close
2024-03-08,2024,0.0,0.0,163.0,close
2024-03-12,2024,0.0075,0.005,-100.565,stop
2024-03-12,2024,0.0075,0.0075,-149.8475,stop
2024-03-12,2024,0.0075,0.01,-199.13,stop
2024-03-12,2024,0.0075,0.015,-246.0,close
2024-03-12,2024,0.0075,0.0,-246.0,close
2024-03-12,2024,0.01,0.005,-100.565,stop
2024-03-12,2024,0.01,0.0075,-149.8475,stop
2024-03-12,2024,0.01,0.01,-199.13,stop
2024-03-12,2024,0.01,0.015,-246.0,close
2024-03-12,2024,0.01,0.0,-246.0,close
2024-03-12,2024,0.015,0.005,-100.565,stop
2024-03-12,2024,0.015,0.0075,-149.8475,stop
2024-03-12,2024,0.015,0.01,-199.13,stop
2024-03-12,2024,0.015,0.015,-246.0,close
2024-03-12,2024,0.015,0.0,-246.0,close
2024-03-12,2024,0.0,0.005,-100.565,stop
2024-03-12,2024,0.0,0.0075,-149.8475,stop
2024-03-12,2024,0.0,0.01,-199.13,stop
2024-03-12,2024,0.0,0.015,-246.0,close
2024-03-12,2024,0.0,0.0,-246.0,close
2024-03-13,2024,0.0075,0.005,25.0,close
2024-03-13,2024,0.0075,0.0075,25.0,close
2024-03-13,2024,0.0075,0.01,25.0,close
2024-03-13,2024,0.0075,0.015,25.0,close
2024-03-13,2024,0.0075,0.0,25.0,close
2024-03-13,2024,0.01,0.005,25.0,close
2024-03-13,2024,0.01,0.0075,25.0,close
2024-03-13,2024,0.01,0.01,25.0,close
2024-03-13,2024,0.01,0.015,25.0,close
2024-03-13,2024,0.01,0.0,25.0,close
2024-03-13,2024,0.015,0.005,25.0,close
2024-03-13,2024,0.015,0.0075,25.0,close
2024-03-13,2024,0.015,0.01,25.0,close
2024-03-13,2024,0.015,0.015,25.0,close
2024-03-13,2024,0.015,0.0,25.0,close
2024-03-13,2024,0.0,0.005,25.0,close
2024-03-13,2024,0.0,0.0075,25.0,close
2024-03-13,2024,0.0,0.01,25.0,close
2024-03-13,2024,0.0,0.015,25.0,close
2024-03-13,2024,0.0,0.0,25.0,close
2024-03-15,2024,0.0075,0.005,99.0,close
2024-03-15,2024,0.0075,0.0075,99.0,close
2024-03-15,2024,0.0075,0.01,99.0,close
2024-03-15,2024,0.0075,0.015,99.0,close
2024-03-15,2024,0.0075,0.0,99.0,close
2024-03-15,2024,0.01,0.005,99.0,close
2024-03-15,2024,0.01,0.0075,99.0,close
2024-03-15,2024,0.01,0.01,99.0,close
2024-03-15,2024,0.01,0.015,99.0,close
2024-03-15,2024,0.01,0.0,99.0,close
2024-03-15,2024,0.015,0.005,99.0,close
2024-03-15,2024,0.015,0.0075,99.0,close
2024-03-15,2024,0.015,0.01,99.0,close
2024-03-15,2024,0.015,0.015,99.0,close
2024-03-15,2024,0.015,0.0,99.0,close
2024-03-15,2024,0.0,0.005,99.0,close
2024-03-15,2024,0.0,0.0075,99.0,close
2024-03-15,2024,0.0,0.01,99.0,close
2024-03-15,2024,0.0,0.015,99.0,close
2024-03-15,2024,0.0,0.0,99.0,close
2024-03-21,2024,0.0075,0.005,148.3225,target
2024-03-21,2024,0.0075,0.0075,148.3225,target
2024-03-21,2024,0.0075,0.01,148.3225,target
2024-03-21,2024,0.0075,0.015,148.3225,target
2024-03-21,2024,0.0075,0.0,148.3225,target
2024-03-21,2024,0.01,0.005,198.43,target
2024-03-21,2024,0.01,0.0075,198.43,target
2024-03-21,2024,0.01,0.01,198.43,target
2024-03-21,2024,0.01,0.015,198.43,target
2024-03-21,2024,0.01,0.0,198.43,target
2024-03-21,2024,0.015,0.005,220.0,close
2024-03-21,2024,0.015,0.0075,220.0,close
2024-03-21,2024,0.015,0.01,220.0,close
2024-03-21,2024,0.015,0.015,220.0,close
2024-03-21,2024,0.015,0.0,220.0,close
2024-03-21,2024,0.0,0.005,220.0,close
2024-03-21,2024,0.0,0.0075,220.0,close
2024-03-21,2024,0.0,0.01,220.0,close
2024-03-21,2024,0.0,0.015,220.0,close
2024-03-21,2024,0.0,0.0,220.0,close
2024-03-22,2024,0.0075,0.005,-74.0,close
2024-03-22,2024,0.0075,0.0075,-74.0,close
2024-03-22,2024,0.0075,0.01,-74.0,close
2024-03-22,2024,0.0075,0.015,-74.0,close
2024-03-22,2024,0.0075,0.0,-74.0,close
2024-03-22,2024,0.01,0.005,-74.0,close
2024-03-22,2024,0.01,0.0075,-74.0,close
2024-03-22,2024,0.01,0.01,-74.0,close
2024-03-22,2024,0.01,0.015,-74.0,close
2024-03-22,2024,0.01,0.0,-74.0,close
2024-03-22,2024,0.015,0.005,-74.0,close
2024-03-22,2024,0.015,0.0075,-74.0,close
2024-03-22,2024,0.015,0.01,-74.0,close
2024-03-22,2024,0.015,0.015,-74.0,close
2024-03-22,2024,0.015,0.0,-74.0,close
2024-03-22,2024,0.0,0.005,-74.0,close
2024-03-22,2024,0.0,0.0075,-74.0,close
2024-03-22,2024,0.0,0.01,-74.0,close
2024-03-22,2024,0.0,0.015,-74.0,close
2024-03-22,2024,0.0,0.0,-74.0,close
2024-03-25,2024,0.0075,0.005,-26.0,close
2024-03-25,2024,0.0075,0.0075,-26.0,close
2024-03-25,2024,0.0075,0.01,-26.0,close
2024-03-25,2024,0.0075,0.015,-26.0,close
2024-03-25,2024,0.0075,0.0,-26.0,close
2024-03-25,2024,0.01,0.005,-26.0,close
2024-03-25,2024,0.01,0.0075,-26.0,close
2024-03-25,2024,0.01,0.01,-26.0,close
2024-03-25,2024,0.01,0.015,-26.0,close
2024-03-25,2024,0.01,0.0,-26.0,close
2024-03-25,2024,0.015,0.005,-26.0,close
2024-03-25,2024,0.015,0.0075,-26.0,close
2024-03-25,2024,0.015,0.01,-26.0,close
2024-03-25,2024,0.015,0.015,-26.0,close
2024-03-25,2024,0.015,0.0,-26.0,close
2024-03-25,2024,0.0,0.005,-26.0,close
2024-03-25,2024,0.0,0.0075,-26.0,close
2024-03-25,2024,0.0,0.01,-26.0,close
2024-03-25,2024,0.0,0.015,-26.0,close
2024-03-25,2024,0.0,0.0,-26.0,close
2024-03-28,2024,0.0075,0.005,-103.19500000000001,stop
2024-03-28,2024,0.0075,0.0075,-153.7925,stop
2024-03-28,2024,0.0075,0.01,-38.0,close
2024-03-28,2024,0.0075,0.015,-38.0,close
2024-03-28,2024,0.0075,0.0,-38.0,close
2024-03-28,2024,0.01,0.005,-103.19500000000001,stop
2024-03-28,2024,0.01,0.0075,-153.7925,stop
2024-03-28,2024,0.01,0.01,-38.0,close
2024-03-28,2024,0.01,0.015,-38.0,close
2024-03-28,2024,0.01,0.0,-38.0,close
2024-03-28,2024,0.015,0.005,-103.19500000000001,stop
2024-03-28,2024,0.015,0.0075,-153.7925,stop
2024-03-28,2024,0.015,0.01,-38.0,close
2024-03-28,2024,0.015,0.015,-38.0,close
2024-03-28,2024,0.015,0.0,-38.0,close
2024-03-28,2024,0.0,0.005,-103.19500000000001,stop
2024-03-28,2024,0.0,0.0075,-153.7925,stop
2024-03-28,2024,0.0,0.01,-38.0,close
2024-03-28,2024,0.0,0.015,-38.0,close
2024-03-28,2024,0.0,0.0,-38.0,close
2024-03-29,2024,0.0075,0.005,57.0,close
2024-03-29,2024,0.0075,0.0075,57.0,close
2024-03-29,2024,0.0075,0.01,57.0,close
2024-03-29,2024,0.0075,0.015,57.0,close
2024-03-29,2024,0.0075,0.0,57.0,close
2024-03-29,2024,0.01,0.005,57.0,close
2024-03-29,2024,0.01,0.0075,57.0,close
2024-03-29,2024,0.01,0.01,57.0,close
2024-03-29,2024,0.01,0.015,57.0,close
2024-03-29,2024,0.01,0.0,57.0,close
2024-03-29,2024,0.015,0.005,57.0,close
2024-03-29,2024,0.015,0.0075,57.0,close
2024-03-29,2024,0.015,0.01,57.0,close
2024-03-29,2024,0.015,0.015,57.0,close
2024-03-29,2024,0.015,0.0,57.0,close
2024-03-29,2024,0.0,0.005,57.0,close
2024-03-29,2024,0.0,0.0075,57.0,close
2024-03-29,2024,0.0,0.01,57.0,close
2024-03-29,2024,0.0,0.015,57.0,close
2024-03-29,2024,0.0,0.0,57.0,close
2024-04-01,2024,0.0075,0.005,-103.97,stop
2024-04-01,2024,0.0075,0.0075,-107.0,close
2024-04-01,2024,0.0075,0.01,-107.0,close
2024-04-01,2024,0.0075,0.015,-107.0,close
2024-04-01,2024,0.0075,0.0,-107.0,close
2024-04-01,2024,0.01,0.005,-103.97,stop
2024-04-01,2024,0.01,0.0075,-107.0,close
2024-04-01,2024,0.01,0.01,-107.0,close
2024-04-01,2024,0.01,0.015,-107.0,close
2024-04-01,2024,0.01,0.0,-107.0,close
2024-04-01,2024,0.015,0.005,-103.97,stop
2024-04-01,2024,0.015,0.0075,-107.0,close
2024-04-01,2024,0.015,0.01,-107.0,close
2024-04-01,2024,0.015,0.015,-107.0,close
2024-04-01,2024,0.015,0.0,-107.0,close
2024-04-01,2024,0.0,0.005,-103.97,stop
2024-04-01,2024,0.0,0.0075,-107.0,close
2024-04-01,2024,0.0,0.01,-107.0,close
2024-04-01,2024,0.0,0.015,-107.0,close
2024-04-01,2024,0.0,0.0,-107.0,close
2024-04-02,2024,0.0075,0.005,150.6625,target
2024-04-02,2024,0.0075,0.0075,150.6625,target
2024-04-02,2024,0.0075,0.01,150.6625,target
2024-04-02,2024,0.0075,0.015,150.6625,target
2024-04-02,2024,0.0075,0.0,150.6625,target
2024-04-02,2024,0.01,0.005,165.0,close
2024-04-02,2024,0.01,0.0075,165.0,close
2024-04-02,2024,0.01,0.01,165.0,close
2024-04-02,2024,0.01,0.015,165.0,close
2024-04-02,2024,0.01,0.0,165.0,close
2024-04-02,2024,0.015,0.005,165.0,close
2024-04-02,2024,0.015,0.0075,165.0,close
2024-04-02,2024,0.015,0.01,165.0,close
2024-04-02,2024,0.015,0.015,165.0,close
2024-04-02,2024,0.015,0.0,165.0,close
2024-04-02,2024,0.0,0.005,165.0,close
2024-04-02,2024,0.0,0.0075,165.0,close
2024-04-02,2024,0.0,0.01,165.0,close
2024-04-02,2024,0.0,0.015,165.0,close
2024-04-02,2024,0.0,0.0,165.0,close
2024-04-03,2024,0.0075,0.005,22.0,close
2024-04-03,2024,0.0075,0.0075,22.0,close
2024-04-03,2024,0.0075,0.01,22.0,close
2024-04-03,2024,0.0075,0.015,22.0,close
2024-04-03,2024,0.0075,0.0,22.0,close
2024-04-03,2024,0.01,0.005,22.0,close
2024-04-03,2024,0.01,0.0075,22.0,close
2024-04-03,2024,0.01,0.01,22.0,close
2024-04-03,2024,0.01,0.015,22.0,close
2024-04-03,2024,0.01,0.0,22.0,close
2024-04-03,2024,0.015,0.005,22.0,close
2024-04-03,2024,0.015,0.0075,22.0,close
2024-04-03,2024,0.015,0.01,22.0,close
2024-04-03,2024,0.015,0.015,22.0,close
2024-04-03,2024,0.015,0.0,22.0,close
2024-04-03,2024,0.0,0.005,22.0,close
2024-04-03,2024,0.0,0.0075,22.0,close
2024-04-03,2024,0.0,0.01,22.0,close
2024-04-03,2024,0.0,0.015,22.0,close
2024-04-03,2024,0.0,0.0,22.0,close
2024-04-08,2024,0.0075,0.005,44.0,close
2024-04-08,2024,0.0075,0.0075,44.0,close
2024-04-08,2024,0.0075,0.01,44.0,close
2024-04-08,2024,0.0075,0.015,44.0,close
2024-04-08,2024,0.0075,0.0,44.0,close
2024-04-08,2024,0.01,0.005,44.0,close
2024-04-08,2024,0.01,0.0075,44.0,close
2024-04-08,2024,0.01,0.01,44.0,close
2024-04-08,2024,0.01,0.015,44.0,close
2024-04-08,2024,0.01,0.0,44.0,close
2024-04-08,2024,0.015,0.005,44.0,close
2024-04-08,2024,0.015,0.0075,44.0,close
2024-04-08,2024,0.015,0.01,44.0,close
2024-04-08,2024,0.015,0.015,44.0,close
2024-04-08,2024,0.015,0.0,44.0,close
2024-04-08,2024,0.0,0.005,44.0,close
2024-04-08,2024,0.0,0.0075,44.0,close
2024-04-08,2024,0.0,0.01,44.0,close
2024-04-08,2024,0.0,0.015,44.0,close
2024-04-08,2024,0.0,0.0,44.0,close
2024-04-09,2024,0.0075,0.005,152.0425,target
2024-04-09,2024,0.0075,0.0075,152.0425,target
2024-04-09,2024,0.0075,0.01,152.0425,target
2024-04-09,2024,0.0075,0.015,152.0425,target
2024-04-09,2024,0.0075,0.0,152.0425,target
2024-04-09,2024,0.01,0.005,203.39000000000001,target
2024-04-09,2024,0.01,0.0075,203.39000000000001,target
2024-04-09,2024,0.01,0.01,203.39000000000001,target
2024-04-09,2024,0.01,0.015,203.39000000000001,target
2024-04-09,2024,0.01,0.0,203.39000000000001,target
2024-04-09,2024,0.015,0.005,306.085,target
2024-04-09,2024,0.015,0.0075,306.085,target
2024-04-09,2024,0.015,0.01,306.085,target
2024-04-09,2024,0.015,0.015,306.085,target
2024-04-09,2024,0.015,0.0,306.085,target
2024-04-09,2024,0.0,0.005,331.0,close
2024-04-09,2024,0.0,0.0075,331.0,close
2024-04-09,2024,0.0,0.01,331.0,close
2024-04-09,2024,0.0,0.015,331.0,close
2024-04-09,2024,0.0,0.0,331.0,close
2024-04-10,2024,0.0075,0.005,27.0,close
2024-04-10,2024,0.0075,0.0075,27.0,close
2024-04-10,2024,0.0075,0.01,27.0,close
2024-04-10,2024,0.0075,0.015,27.0,close
2024-04-10,2024,0.0075,0.0,27.0,close
2024-04-10,2024,0.01,0.005,27.0,close
2024-04-10,2024,0.01,0.0075,27.0,close
2024-04-10,2024,0.01,0.01,27.0,close
2024-04-10,2024,0.01,0.015,27.0,close
2024-04-10,2024,0.01,0.0,27.0,close
2024-04-10,2024,0.015,0.005,27.0,close
2024-04-10,2024,0.015,0.0075,27.0,close
2024-04-10,2024,0.015,0.01,27.0,close
2024-04-10,2024,0.015,0.015,27.0,close
2024-04-10,2024,0.015,0.0,27.0,close
2024-04-10,2024,0.0,0.005,27.0,close
2024-04-10,2024,0.0,0.0075,27.0,close
2024-04-10,2024,0.0,0.01,27.0,close
2024-04-10,2024,0.0,0.015,27.0,close
2024-04-10,2024,0.0,0.0,27.0,close
2024-04-11,2024,0.0075,0.005,-49.0,close
2024-04-11,2024,0.0075,0.0075,-49.0,close
2024-04-11,2024,0.0075,0.01,-49.0,close
2024-04-11,2024,0.0075,0.015,-49.0,close
2024-04-11,2024,0.0075,0.0,-49.0,close
2024-04-11,2024,0.01,0.005,-49.0,close
2024-04-11,2024,0.01,0.0075,-49.0,close
2024-04-11,2024,0.01,0.01,-49.0,close
2024-04-11,2024,0.01,0.015,-49.0,close
2024-04-11,2024,0.01,0.0,-49.0,close
2024-04-11,2024,0.015,0.005,-49.0,close
2024-04-11,2024,0.015,0.0075,-49.0,close
2024-04-11,2024,0.015,0.01,-49.0,close
2024-04-11,2024,0.015,0.015,-49.0,close
2024-04-11,2024,0.015,0.0,-49.0,close
2024-04-11,2024,0.0,0.005,-49.0,close
2024-04-11,2024,0.0,0.0075,-49.0,close
2024-04-11,2024,0.0,0.01,-49.0,close
2024-04-11,2024,0.0,0.015,-49.0,close
2024-04-11,2024,0.0,0.0,-49.0,close
2024-04-12,2024,0.0075,0.005,-17.0,close
2024-04-12,2024,0.0075,0.0075,-17.0,close
2024-04-12,2024,0.0075,0.01,-17.0,close
2024-04-12,2024,0.0075,0.015,-17.0,close
2024-04-12,2024,0.0075,0.0,-17.0,close
2024-04-12,2024,0.01,0.005,-17.0,close
2024-04-12,2024,0.01,0.0075,-17.0,close
2024-04-12,2024,0.01,0.01,-17.0,close
2024-04-12,2024,0.01,0.015,-17.0,close
2024-04-12,2024,0.01,0.0,-17.0,close
2024-04-12,2024,0.015,0.005,-17.0,close
2024-04-12,2024,0.015,0.0075,-17.0,close
2024-04-12,2024,0.015,0.01,-17.0,close
2024-04-12,2024,0.015,0.015,-17.0,close
2024-04-12,2024,0.015,0.0,-17.0,close
2024-04-12,2024,0.0,0.005,-17.0,close
2024-04-12,2024,0.0,0.0075,-17.0,close
2024-04-12,2024,0.0,0.01,-17.0,close
2024-04-12,2024,0.0,0.015,-17.0,close
2024-04-12,2024,0.0,0.0,-17.0,close
2024-04-16,2024,0.0075,0.005,150.11499999999998,target
2024-04-16,2024,0.0075,0.0075,150.11499999999998,target
2024-04-16,2024,0.0075,0.01,150.11499999999998,target
2024-04-16,2024,0.0075,0.015,150.11499999999998,target
2024-04-16,2024,0.0075,0.0,150.11499999999998,target
2024-04-16,2024,0.01,0.005,200.82,target
2024-04-16,2024,0.01,0.0075,200.82,target
2024-04-16,2024,0.01,0.01,200.82,target
2024-04-16,2024,0.01,0.015,200.82,target
2024-04-16,2024,0.01,0.0,200.82,target
2024-04-16,2024,0.015,0.005,302.22999999999996,target
2024-04-16,2024,0.015,0.0075,302.22999999999996,target
2024-04-16,2024,0.015,0.01,302.22999999999996,target
2024-04-16,2024,0.015,0.015,302.22999999999996,target
2024-04-16,2024,0.015,0.0,302.22999999999996,target
2024-04-16,2024,0.0,0.005,337.0,close
2024-04-16,2024,0.0,0.0075,337.0,close
2024-04-16,2024,0.0,0.01,337.0,close
2024-04-16,2024,0.0,0.015,337.0,close
2024-04-16,2024,0.0,0.0,337.0,close
2024-04-17,2024,0.0075,0.005,147.76749999999998,target
2024-04-17,2024,0.0075,0.0075,147.76749999999998,target
2024-04-17,2024,0.0075,0.01,147.76749999999998,target
2024-04-17,2024,0.0075,0.015,147.76749999999998,target
2024-04-17,2024,0.0075,0.0,147.76749999999998,target
2024-04-17,2024,0.01,0.005,197.69,target
2024-04-17,2024,0.01,0.0075,197.69,target
2024-04-17,2024,0.01,0.01,197.69,target
2024-04-17,2024,0.01,0.015,197.69,target
2024-04-17,2024,0.01,0.0,197.69,target
2024-04-17,2024,0.015,0.005,213.0,close
2024-04-17,2024,0.015,0.0075,213.0,close
2024-04-17,2024,0.015,0.01,213.0,close
2024-04-17,2024,0.015,0.015,213.0,close
2024-04-17,2024,0.015,0.0,213.0,close
2024-04-17,2024,0.0,0.005,213.0,close
2024-04-17,2024,0.0,0.0075,213.0,close
2024-04-17,2024,0.0,0.01,213.0,close
2024-04-17,2024,0.0,0.015,213.0,close
2024-04-17,2024,0.0,0.0,213.0,close
2024-04-19,2024,0.0075,0.005,146.95,target
2024-04-19,2024,0.0075,0.0075,146.95,target
2024-04-19,2024,0.0075,0.01,146.95,target
2024-04-19,2024,0.0075,0.015,146.95,target
2024-04-19,2024,0.0075,0.0,146.95,target
2024-04-19,2024,0.01,0.005,196.6,target
2024-04-19,2024,0.01,0.0075,196.6,target
2024-04-19,2024,0.01,0.01,196.6,target
2024-04-19,2024,0.01,0.015,196.6,target
2024-04-19,2024,0.01,0.0,196.6,target
2024-04-19,2024,0.015,0.005,295.9,target
2024-04-19,2024,0.015,0.0075,295.9,target
2024-04-19,2024,0.015,0.01,295.9,target
2024-04-19,2024,0.015,0.015,295.9,target
2024-04-19,2024,0.015,0.0,295.9,target
2024-04-19,2024,0.0,0.005,312.0,close
2024-04-19,2024,0.0,0.0075,312.0,close
2024-04-19,2024,0.0,0.01,312.0,close
2024-04-19,2024,0.0,0.015,312.0,close
2024-04-19,2024,0.0,0.0,312.0,close
2024-04-23,2024,0.0075,0.005,30.0,close
2024-04-23,2024,0.0075,0.0075,30.0,close
2024-04-23,2024,0.0075,0.01,30.0,close
2024-04-23,2024,0.0075,0.015,30.0,close
2024-04-23,2024,0.0075,0.0,30.0,close
2024-04-23,2024,0.01,0.005,30.0,close
2024-04-23,2024,0.01,0.0075,30.0,close
2024-04-23,2024,0.01,0.01,30.0,close
2024-04-23,2024,0.01,0.015,30.0,close
2024-04-23,2024,0.01,0.0,30.0,close
2024-04-23,2024,0.015,0.005,30.0,close
2024-04-23,2024,0.015,0.0075,30.0,close
2024-04-23,2024,0.015,0.01,30.0,close
2024-04-23,2024,0.015,0.015,30.0,close
2024-04-23,2024,0.015,0.0,30.0,close
2024-04-23,2024,0.0,0.005,30.0,close
2024-04-23,2024,0.0,0.0075,30.0,close
2024-04-23,2024,0.0,0.01,30.0,close
2024-04-23,2024,0.0,0.015,30.0,close
2024-04-23,2024,0.0,0.0,30.0,close
2024-04-24,2024,0.0075,0.005,-51.0,close
2024-04-24,2024,0.0075,0.0075,-51.0,close
2024-04-24,2024,0.0075,0.01,-51.0,close
2024-04-24,2024,0.0075,0.015,-51.0,close
2024-04-24,2024,0.0075,0.0,-51.0,close
2024-04-24,2024,0.01,0.005,-51.0,close
2024-04-24,2024,0.01,0.0075,-51.0,close
2024-04-24,2024,0.01,0.01,-51.0,close
2024-04-24,2024,0.01,0.015,-51.0,close
2024-04-24,2024,0.01,0.0,-51.0,close
2024-04-24,2024,0.015,0.005,-51.0,close
2024-04-24,2024,0.015,0.0075,-51.0,close
2024-04-24,2024,0.015,0.01,-51.0,close
2024-04-24,2024,0.015,0.015,-51.0,close
2024-04-24,2024,0.015,0.0,-51.0,close
2024-04-24,2024,0.0,0.005,-51.0,close
2024-04-24,2024,0.0,0.0075,-51.0,close
2024-04-24,2024,0.0,0.01,-51.0,close
2024-04-24,2024,0.0,0.015,-51.0,close
2024-04-24,2024,0.0,0.0,-51.0,close
2024-04-25,2024,0.0075,0.005,-101.685,stop
2024-04-25,2024,0.0075,0.0075,-64.0,close
2024-04-25,2024,0.0075,0.01,-64.0,close
2024-04-25,2024,0.0075,0.015,-64.0,close
2024-04-25,2024,0.0075,0.0,-64.0,close
2024-04-25,2024,0.01,0.005,-101.685,stop
2024-04-25,2024,0.01,0.0075,-64.0,close
2024-04-25,2024,0.01,0.01,-64.0,close
2024-04-25,2024,0.01,0.015,-64.0,close
2024-04-25,2024,0.01,0.0,-64.0,close
2024-04-25,2024,0.015,0.005,-101.685,stop
2024-04-25,2024,0.015,0.0075,-64.0,close
2024-04-25,2024,0.015,0.01,-64.0,close
2024-04-25,2024,0.015,0.015,-64.0,close
